restaurantID,url,name,address,averagePrice,chefName1,chefName2,chefName3,cuisine,description,isBookable,maxPartySize,schedule,promotions,phone,photo,ratingValue,reviewCount,style,latitude,longitude,location,city,ambienceRatingSummary,foodRatingSummary,serviceRatingSummary,paymentAcceptedSummary
717011,https://www.thefork.com/restaurant/hp-sushi-r717011,HP Sushi,"Rua da Alegria 87,Porto, Portugal",20,Kelving Cordero,Not Applicable,Not Applicable,Japanese,,True,60.0,"{'Monday': 'Closed', 'Tuesday': '12:00 - 14:30, 19:00 - 22:00', 'Wednesday': '12:00 - 14:30, 19:00 - 22:00', 'Thursday': '12:00 - 14:30, 19:00 - 22:00', 'Friday': '12:00 - 14:30, 19:00 - 22:00', 'Saturday': '12:00 - 14:30, 19:00 - 23:00', 'Sunday': '12:00 - 14:30, 19:00 - 22:00'}",No Offers,Not Available,https://res.cloudinary.com/tf-lab/image/upload/restaurant/72e54d5f-7e9c-451c-800a-d878e4b8dd95/e36ef979-5745-4d51-b77b-ed54d8dfe1be.jpg,8.9,418.0,Lunch,,,Porto,Porto,9.0,8.7,9.0,"['Credit Card', 'Mastercard', 'Visa']"
804434,https://www.thefork.com/restaurant/manga-sushi-house-r804434,Mangá Sushi House,"Praça de Carlos Alberto 47,Porto, Portugal",22,Not Applicable,Not Applicable,Not Applicable,Japanese,,True,,"{'Monday': '10:00 - 15:00, 18:30 - 23:00', 'Tuesday': 'Closed', 'Wednesday': '10:00 - 15:00, 18:30 - 23:00', 'Thursday': '10:00 - 15:00, 18:30 - 23:00', 'Friday': '10:00 - 15:00, 18:30 - 23:00', 'Saturday': '10:00 - 15:00, 18:30 - 23:00', 'Sunday': '10:00 - 15:00, 18:30 - 23:00'}",No Offers,910427185,https://res.cloudinary.com/tf-lab/image/upload/restaurant/d365f9ac-7f35-4213-a134-1915ac82476d/b1a27c8a-7e75-4187-817b-e50591032330.jpg,9.1,36.0,Lunch,,,Porto,Porto,10.0,8.4,9.6,"['MBWay', 'MBWay', 'Credit Card']"
201031,https://www.thefork.com/restaurant/galeria-do-largo-r201031,Galeria do Largo,"Largo São Domingos 45,Porto, Portugal",25,Manuel Ferreira,Not Applicable,Not Applicable,International,"What used to be an Art Gallery, where local artists displayed their 
work, is now a showcase of flavours. The Chef's culinary delights invite 
you on a journey across Portuguese cuisine. Traditional Portuguese 
cuisine, prepared with contemporary quality, precision and excellence. 
The restaurant's menu changes with the seasons, considering not only the 
values and traditions of Portuguese cuisine, but also our guests' 
dietary restrictions (vegetarian and gluten free).",True,6.0,"{'Monday': '12:30 - 15:30, 19:00 - 22:00', 'Tuesday': '12:30 - 15:30, 19:00 - 22:00', 'Wednesday': '12:30 - 15:30, 19:00 - 22:00', 'Thursday': '12:30 - 15:30, 19:00 - 22:00', 'Friday': '12:30 - 15:30, 19:00 - 22:00', 'Saturday': '12:30 - 15:30, 19:00 - 22:00', 'Sunday': '12:30 - 15:30, 19:00 - 22:00'}","[{'promotion_type': 'Free dessert', 'day_of_week': 'Thursday', 'start_time': '6:30pm', 'end_time': '9:30pm'}, {'promotion_type': '20% off', 'day_of_week': 'Tuesday', 'start_time': '7:30pm', 'end_time': '10:30pm'}, {'promotion_type': 'Free dessert', 'day_of_week': 'Tuesday', 'start_time': '7:15pm', 'end_time': '8:00pm'}]",223402740,https://res.cloudinary.com/tf-lab/image/upload/restaurant/df7330a3-b2d4-46a2-bd02-175b2d6abe62/dac64576-4de0-474a-a17b-f23d586a0141.jpg,8.9,266.0,Author,,,Porto,Porto,9.4,9.1,9.6,"['Credit Card', 'Mastercard', 'Visa']"
673735,https://www.thefork.com/restaurant/auge-porto-restaurante-porto-palacio-r673735,Auge Porto Restaurante - Porto Palácio,"Av. da Boavista 1269, 19º Andar,Porto, Portugal",38,Hugo Midao Dias,Not Applicable,Not Applicable,International,,True,52.0,"{'Monday': '12:00 - 15:00, 19:30 - 22:30', 'Tuesday': '12:00 - 15:00, 19:30 - 22:30', 'Wednesday': '12:00 - 15:00, 19:30 - 22:30', 'Thursday': '12:00 - 15:30, 19:30 - 22:30', 'Friday': '12:00 - 15:00, 19:30 - 22:30', 'Saturday': '12:00 - 15:30, 19:30 - 22:30', 'Sunday': '12:00 - 15:00, 19:30 - 22:30'}",No Offers,226086697,https://res.cloudinary.com/tf-lab/image/upload/restaurant/a065d97c-cdb8-4c52-bfde-c87bc832fedd/62d9dc11-2645-471d-b601-a941accd78f1.jpg,8.9,155.0,Author,,,Porto,Porto,9.090909090909092,8.909090909090908,9.272727272727273,"['American Express', 'Credit Card', 'Mastercard', 'Visa']"
689771,https://www.thefork.com/restaurant/easy-at-selina-porto-r689771,Easy at Selina Porto,"R. Das Oliveiras 61,Porto, Portugal",14,Not Applicable,Not Applicable,Not Applicable,European,,True,60.0,"{'Monday': '08:00 - 22:30', 'Tuesday': '08:00 - 22:30', 'Wednesday': '08:00 - 22:30', 'Thursday': '08:00 - 22:30', 'Friday': '08:00 - 22:30', 'Saturday': '08:00 - 22:30', 'Sunday': '08:00 - 22:30'}","[{'promotion_type': '30% off', 'day_of_week': 'Thursday', 'start_time': '6:00pm', 'end_time': '8:15pm'}, {'promotion_type': '20% off', 'day_of_week': 'Monday', 'start_time': '7:00pm', 'end_time': '11:30pm'}]",926810131,https://res.cloudinary.com/tf-lab/image/upload/restaurant/6f053d43-2061-44fd-b4c6-940e6d5ae70e/9dc717e6-ab49-4206-bcfe-7e40581dc31b.jpg,8.8,1276.0,Brunch,,,Porto,Porto,9.5,8.8,8.8,"['American Express', 'Apple Pay', 'Credit Card', 'Mastercard', 'Visa']"
748439,https://www.thefork.com/restaurant/cocorico-r748439,Cocorico,"R. do Duque de Loulé 97,Porto, Portugal",30,Not Applicable,Not Applicable,Not Applicable,International,,True,60.0,"{'Monday': 'Closed', 'Tuesday': '16:00 - 22:00', 'Wednesday': '16:00 - 22:00', 'Thursday': '16:00 - 22:00', 'Friday': '16:00 - 22:00', 'Saturday': '16:00 - 22:00', 'Sunday': 'Closed'}","[{'promotion_type': 'Happy Hour', 'day_of_week': 'Saturday', 'start_time': '4:45pm', 'end_time': '7:45pm'}, {'promotion_type': '20% off', 'day_of_week': 'Saturday', 'start_time': '6:30pm', 'end_time': '11:30pm'}, {'promotion_type': 'Happy Hour', 'day_of_week': 'Wednesday', 'start_time': '3:45pm', 'end_time': '6:30pm'}]",Not Available,https://res.cloudinary.com/tf-lab/image/upload/restaurant/61d7545c-2d1c-4699-90d2-a7383a02a26f/0b23ff6a-6e78-4c6f-9323-aefb2d5ccf5f.jpg,9.1,15.0,Contemporary cuisine,,,Porto,Porto,10.0,9.6,10.0,"['American Express', 'Credit Card', 'Mastercard', 'Visa', 'Visa Electron']"
75361,https://www.thefork.com/restaurant/1858-bbgourmet-criativo-r75361,1858 bbGourmet criativo,"R. de Cedofeita 379,Porto, Portugal",40,Elisabete Pinto,Not Applicable,Not Applicable,Mediterranean,,True,12.0,"{'Monday': '12:00 - 22:30', 'Tuesday': '12:00 - 22:30', 'Wednesday': '12:00 - 22:30', 'Thursday': '12:00 - 22:30', 'Friday': '12:00 - 23:00', 'Saturday': '12:00 - 23:00', 'Sunday': '12:00 - 22:30'}",No Offers,223295524,https://res.cloudinary.com/tf-lab/image/upload/restaurant/04757146-0bd6-48cf-8d12-2b01475238aa/a7465d7c-1bf6-4f91-889a-76ebe5674e28.jpg,9.0,523.0,Author,,,Porto,Porto,9.4,8.8,9.1,"['Credit Card', 'Mastercard', 'Visa']"
672215,https://www.thefork.com/restaurant/indian-italian-restaurant-r672215,Indian Italian restaurant,"Rua do Rosário 60,Porto, Portugal",13,Not Applicable,Not Applicable,Not Applicable,Indian,,True,30.0,"{'Monday': '12:00 - 15:00, 19:00 - 22:30', 'Tuesday': '12:00 - 15:00, 19:00 - 22:30', 'Wednesday': '12:00 - 15:00, 19:00 - 22:30', 'Thursday': '12:00 - 15:00, 19:00 - 22:30', 'Friday': '12:00 - 15:00, 19:00 - 22:30', 'Saturday': '12:00 - 15:00, 19:00 - 22:30', 'Sunday': '12:00 - 15:00, 19:00 - 22:30'}","[{'promotion_type': 'Happy Hour', 'day_of_week': 'Tuesday', 'start_time': '4:00pm', 'end_time': '6:30pm'}, {'promotion_type': 'Free dessert', 'day_of_week': 'Thursday', 'start_time': '6:15pm', 'end_time': '8:15pm'}]",Not Available,https://res.cloudinary.com/tf-lab/image/upload/restaurant/7580b2c4-20c8-48c9-8277-3634b93578c2/6a205fa0-11e5-4d4e-b5ed-9f136282c896.jpg,9.0,174.0,Cosy,,,Porto,Porto,8.6,9.6,9.5,"['Credit Card', 'Mastercard', 'Visa']"
740596,https://www.thefork.com/restaurant/o-carniceiro-r740596,O Carniceiro,"R. do Ateneu Comercial do Porto 13,Porto, Portugal",42,Guilherme Spalk,Not Applicable,Not Applicable,Portuguese,,True,60.0,"{'Monday': '19:00 - 22:30', 'Tuesday': '19:00 - 22:30', 'Wednesday': '19:00 - 22:30', 'Thursday': '19:00 - 22:30', 'Friday': '19:00 - 24:00', 'Saturday': '19:30 - 24:00', 'Sunday': '19:00 - 23:00'}","[{'promotion_type': '30% off', 'day_of_week': 'Sunday', 'start_time': '7:30pm', 'end_time': '9:00pm'}, {'promotion_type': '10% off', 'day_of_week': 'Monday', 'start_time': '5:15pm', 'end_time': '9:30pm'}, {'promotion_type': '20% off', 'day_of_week': 'Tuesday', 'start_time': '6:00pm', 'end_time': '11:00pm'}]",Not Available,https://res.cloudinary.com/tf-lab/image/upload/restaurant/b6004cb0-e62a-4fba-b2bb-b6ce0a7202eb/2a8b194b-6133-418c-832e-6b1435ea0f87.jpg,9.0,276.0,Contemporary cuisine,,,Porto,Porto,8.9,8.8,9.2,"['Credit Card', 'Mastercard', 'MBWay', 'Visa Electron']"
64889,https://www.thefork.com/restaurant/bh-foz-r64889,BH Foz,"Avenida do Brasil 498,Porto, Portugal",35,Anthoney Pires,Not Applicable,Not Applicable,Mediterranean,,True,6.0,"{'Monday': '12:30 - 15:00, 19:30 - 23:00', 'Tuesday': '12:30 - 15:00, 19:30 - 23:00', 'Wednesday': '12:30 - 15:00, 19:30 - 23:00', 'Thursday': '12:30 - 15:00, 19:30 - 23:00', 'Friday': '12:30 - 15:00, 19:30 - 24:00', 'Saturday': '12:30 - 15:00, 19:30 - 24:00', 'Sunday': '12:30 - 15:00, 19:30 - 23:00'}",No Offers,910993040,https://res.cloudinary.com/tf-lab/image/upload/restaurant/47f2bb24-31dc-4028-bc17-abcdb0cf153a/6de5feb4-8ce5-4020-9482-3291f8e7eaed.jpg,8.8,2773.0,Contemporary cuisine,,,Porto,Porto,8.2,7.9,8.4,['Credit Card']
64957,https://www.thefork.com/restaurant/bbgourmet-maiorca-r64957,bbGourmet Maiorca,"Rua de António Cardoso 301,Porto, Portugal",25,Susana Sousa,Not Applicable,Not Applicable,Mediterranean,,True,6.0,"{'Monday': '08:00 - 22:30', 'Tuesday': '08:00 - 22:30', 'Wednesday': '08:00 - 22:30', 'Thursday': '08:00 - 22:30', 'Friday': '08:00 - 23:00', 'Saturday': '08:30 - 23:00', 'Sunday': '08:30 - 10:00'}","[{'promotion_type': '10% off', 'day_of_week': 'Sunday', 'start_time': '7:15pm', 'end_time': '8:45pm'}, {'promotion_type': '30% off', 'day_of_week': 'Wednesday', 'start_time': '6:15pm', 'end_time': '9:15pm'}]",226092003,https://res.cloudinary.com/tf-lab/image/upload/restaurant/b1c66465-3a97-4aea-b309-2f75e14de917/229b7603-b5b1-42dd-821a-96ef62fa9144.jpg,8.9,1271.0,Contemporary cuisine,,,Porto,Porto,8.9,9.4,8.8,"['American Express', 'Mastercard', 'Visa']"
807102,https://www.thefork.com/restaurant/mal-cozinhado-r807102,Mal Cozinhado,"R. do Outeirinho 13,Porto, Portugal",27,Not Applicable,Not Applicable,Not Applicable,Portuguese,,True,,"{'Monday': 'Closed', 'Tuesday': '20:15 - 23:00', 'Wednesday': '20:15 - 23:00', 'Thursday': '20:15 - 23:00', 'Friday': '20:15 - 23:00', 'Saturday': '20:15 - 23:00', 'Sunday': 'Closed'}","[{'promotion_type': 'Happy Hour', 'day_of_week': 'Thursday', 'start_time': '4:45pm', 'end_time': '7:30pm'}, {'promotion_type': 'Free drink', 'day_of_week': 'Friday', 'start_time': '7:15pm', 'end_time': '9:30pm'}, {'promotion_type': '20% off', 'day_of_week': 'Saturday', 'start_time': '7:00pm', 'end_time': '9:30pm'}]",961358960,https://res.cloudinary.com/tf-lab/image/upload/restaurant/9e17d8c5-70ef-41f5-aa36-6de3fc287a20/194559c0-9728-45cf-ab0a-313e0970844e.png,9.0,5.0,Good for groups,,,Porto,Porto,10.0,10.0,10.0,"['MBWay', 'MBWay', 'Credit Card']"
66634,https://www.thefork.com/restaurant/portarossa-r66634,Portarossa,"Rua de Côrte Real 289,Porto, Portugal",20,Camilo Jana,Not Applicable,Not Applicable,Pizzeria,,True,6.0,"{'Monday': '12:30 - 15:30, 19:30 - 22:30', 'Tuesday': '12:30 - 15:30, 19:30 - 22:30', 'Wednesday': '12:30 - 15:30, 19:30 - 22:30', 'Thursday': '12:30 - 15:30, 19:30 - 22:30', 'Friday': '12:30 - 15:30, 19:30 - 23:00', 'Saturday': '12:30 - 15:30, 19:30 - 23:00', 'Sunday': '12:30 - 15:30, 19:30 - 22:30'}",No Offers,226175286,https://res.cloudinary.com/tf-lab/image/upload/restaurant/88d30815-9bfd-4988-a1a6-250d9acd4699/2a5c1c1b-4506-4331-883f-c23c9ce0f9fe.jpg,9.0,3031.0,Cosy,,,Porto,Porto,9.4,9.0,9.1,"['American Express', 'Credit Card', 'Mastercard', 'MBWay', 'Visa']"
463897,https://www.thefork.com/restaurant/ribeira-s-restaurante-r463897,Ribeira's Restaurante,"R. de Cima do Muro 42,Porto, Portugal",25,Antonio Torres,Not Applicable,Not Applicable,Portuguese,,True,12.0,"{'Monday': '12:00 - 17:00, 18:00 - 23:00', 'Tuesday': '12:00 - 17:00, 18:00 - 23:00', 'Wednesday': '12:00 - 17:00, 18:00 - 23:00', 'Thursday': '12:00 - 17:00, 18:00 - 23:00', 'Friday': '12:00 - 17:00, 18:00 - 23:00', 'Saturday': '12:00 - 17:00, 18:00 - 23:00', 'Sunday': '12:00 - 17:00, 18:00 - 23:00'}","[{'promotion_type': 'Free dessert', 'day_of_week': 'Thursday', 'start_time': '7:00pm', 'end_time': '8:00pm'}, {'promotion_type': 'Free dessert', 'day_of_week': 'Friday', 'start_time': '7:00pm', 'end_time': '10:45pm'}, {'promotion_type': 'Free drink', 'day_of_week': 'Sunday', 'start_time': '5:15pm', 'end_time': '9:45pm'}]",Not Available,https://res.cloudinary.com/tf-lab/image/upload/restaurant/2be75642-14c2-4995-905a-395f2f94a07a/3634d509-9508-427b-beea-3052dd95ea36.jpg,8.8,390.0,After work,,,Porto,Porto,9.6,8.7,9.3,"['Credit Card', 'Mastercard', 'Visa']"
752311,https://www.thefork.com/restaurant/bubbles-tapas-r752311,Bubbles & Tapas,"R. de Santo Ildefonso 184,Porto, Portugal",16,Not Applicable,Not Applicable,Not Applicable,European,,True,60.0,"{'Monday': '17:30 - 22:00', 'Tuesday': '19:30 - 22:00', 'Wednesday': 'Closed', 'Thursday': '12:00 - 15:00', 'Friday': '17:30 - 22:00', 'Saturday': '17:30 - 22:00', 'Sunday': '17:30 - 22:00'}","[{'promotion_type': 'Free dessert', 'day_of_week': 'Saturday', 'start_time': '5:45pm', 'end_time': '8:30pm'}, {'promotion_type': 'Happy Hour', 'day_of_week': 'Thursday', 'start_time': '3:45pm', 'end_time': '6:30pm'}, {'promotion_type': 'Happy Hour', 'day_of_week': 'Tuesday', 'start_time': '4:15pm', 'end_time': '7:15pm'}]",910526715,https://res.cloudinary.com/tf-lab/image/upload/restaurant/5205d128-6fc1-4355-ae12-47c25749b0be/4e3764a8-1ea8-4d87-9054-c4a0e765849a.jpg,8.8,53.0,Not Available,,,Porto,Porto,9.333333333333334,9.333333333333334,9.333333333333334,"['MBWay', 'MBWay', 'Credit Card']"
752268,https://www.thefork.com/restaurant/tiki-taka-food-drinks-r752268,Tiki-Taka Food & Drinks,"Praça D. Filipa de Lencastre 195,Porto, Portugal",16,Not Applicable,Not Applicable,Not Applicable,European,,True,60.0,"{'Monday': '16:00 - 23:30', 'Tuesday': '16:00 - 23:30', 'Wednesday': '16:00 - 23:30', 'Thursday': '16:00 - 23:30', 'Friday': '16:00 - 23:30', 'Saturday': '16:00 - 23:30', 'Sunday': '16:00 - 23:30'}","[{'promotion_type': '20% off', 'day_of_week': 'Friday', 'start_time': '7:30pm', 'end_time': '9:15pm'}, {'promotion_type': 'Happy Hour', 'day_of_week': 'Wednesday', 'start_time': '3:30pm', 'end_time': '6:15pm'}, {'promotion_type': '10% off', 'day_of_week': 'Saturday', 'start_time': '7:15pm', 'end_time': '10:45pm'}]",Not Available,https://res.cloudinary.com/tf-lab/image/upload/restaurant/099375e1-d9f8-411b-9a0f-0784848adcb0/578eba58-2f4c-49ef-bd24-ba339efa9866.jpg,8.8,45.0,Good for groups,,,Porto,Porto,9.0,9.0,10.0,"['MBWay', 'MBWay', 'Credit Card']"
720439,https://www.thefork.com/restaurant/pizzaria-luzzo-boavista-r720439,Pizzaria Luzzo Boavista,"Av. da Boavista 831,Porto, Portugal",16,Not Applicable,Not Applicable,Not Applicable,Pizzeria,,True,60.0,"{'Monday': '12:00 - 15:00, 19:30 - 22:30', 'Tuesday': '12:00 - 15:00, 19:30 - 22:30', 'Wednesday': '12:00 - 15:00, 19:30 - 22:30', 'Thursday': '12:00 - 15:00, 19:30 - 22:30', 'Friday': '12:00 - 15:00, 19:30 - 23:00', 'Saturday': '12:00 - 15:00, 19:30 - 23:00', 'Sunday': '12:00 - 23:30'}",No Offers,Not Available,https://res.cloudinary.com/tf-lab/image/upload/restaurant/8b9fa922-172e-4f29-b755-c9dd843cbcc4/d1cfa362-94d3-4df3-a585-e53e75dad1e7.jpg,8.8,658.0,Birthday,,,Porto,Porto,8.8,9.0,7.9,"['Credit Card', 'Mastercard', 'Visa']"
748899,https://www.thefork.com/restaurant/xico-queijo-cordoaria-r748899,Xico Queijo Cordoaria,"Campo dos Mártires da Pátria 46,Porto, Portugal",15,Not Applicable,Not Applicable,Not Applicable,Varied,,True,60.0,"{'Monday': 'Closed', 'Tuesday': '12:00 - 24:00', 'Wednesday': '12:00 - 24:00', 'Thursday': '12:00 - 24:00', 'Friday': '12:00 - 24:00', 'Saturday': '12:00 - 24:00', 'Sunday': 'Closed'}","[{'promotion_type': 'Free drink', 'day_of_week': 'Tuesday', 'start_time': '5:15pm', 'end_time': '9:15pm'}, {'promotion_type': '20% off', 'day_of_week': 'Thursday', 'start_time': '7:30pm', 'end_time': '10:30pm'}, {'promotion_type': '20% off', 'day_of_week': 'Thursday', 'start_time': '7:30pm', 'end_time': '10:30pm'}]",965608172,https://res.cloudinary.com/tf-lab/image/upload/restaurant/6e0f0f66-0ca0-4144-a50e-ce6fb27df7a7/edf8e1a6-6077-490d-9156-5e57b388118d.jpg,8.8,35.0,After work,,,Porto,Porto,9.0,8.5,10.0,"['Credit Card', 'Mastercard', 'Visa']"
559677,https://www.thefork.com/restaurant/taberna-rio-r559677,Taberna Rio,"Cais da Ribeira 24,Porto, Portugal",23,Not Applicable,Not Applicable,Not Applicable,Portuguese,,True,20.0,"{'Monday': '12:00 - 15:30, 19:00 - 22:30', 'Tuesday': '12:00 - 15:30, 19:00 - 22:30', 'Wednesday': '12:00 - 15:30, 19:00 - 22:30', 'Thursday': '12:00 - 15:30, 19:00 - 22:15', 'Friday': '12:00 - 15:30, 19:00 - 22:15', 'Saturday': '12:00 - 15:30, 19:00 - 22:15', 'Sunday': '12:00 - 15:30, 19:00 - 22:15'}","[{'promotion_type': 'Happy Hour', 'day_of_week': 'Thursday', 'start_time': '3:15pm', 'end_time': '5:00pm'}, {'promotion_type': '20% off', 'day_of_week': 'Monday', 'start_time': '7:30pm', 'end_time': '9:15pm'}, {'promotion_type': 'Happy Hour', 'day_of_week': 'Friday', 'start_time': '4:30pm', 'end_time': '6:00pm'}]",Not Available,https://res.cloudinary.com/tf-lab/image/upload/restaurant/6d53ae55-6969-4fa8-bd67-f5e0c81b65db/1cee20f4-2232-458c-8020-574b80b37fc9.jpg,8.8,1553.0,After work,,,Porto,Porto,9.5,9.0,9.2,[]
725639,https://www.thefork.com/restaurant/o-marmorista-r725639,O Marmorista,"Rua da Meditação 70,Porto, Portugal",25,Ana Leao,Not Applicable,Not Applicable,Varied,,True,60.0,"{'Monday': 'Closed', 'Tuesday': '17:30 - 24:00', 'Wednesday': '17:30 - 24:00', 'Thursday': '17:30 - 24:00', 'Friday': '17:30 - 02:00', 'Saturday': '17:30 - 02:00', 'Sunday': 'Closed'}","[{'promotion_type': 'Free dessert', 'day_of_week': 'Saturday', 'start_time': '5:00pm', 'end_time': '10:45pm'}, {'promotion_type': 'Free drink', 'day_of_week': 'Saturday', 'start_time': '6:45pm', 'end_time': '10:15pm'}, {'promotion_type': 'Free drink', 'day_of_week': 'Thursday', 'start_time': '5:45pm', 'end_time': '8:00pm'}]",Not Available,https://res.cloudinary.com/tf-lab/image/upload/restaurant/5cf53ac8-9a8c-42db-bcb4-b7f9f770cee8/18c6b038-1c8d-46e0-be8e-5079d34203fe.jpg,8.9,306.0,Creative,,,Porto,Porto,8.5,8.6,8.6,"['Apple Pay', 'Credit Card', 'Mastercard', 'Visa', 'Visa Electron']"
749868,https://www.thefork.com/restaurant/restaurante-huang-table-barbecue-hot-pot-porto-r749868,Restaurante Huang Table Barbecue & Hot Pot Porto,"R. de Grijó 44,Porto, Portugal",14,Not Applicable,Not Applicable,Not Applicable,Korean,,True,60.0,"{'Monday': 'Closed', 'Tuesday': '12:00 - 15:00, 19:00 - 23:00', 'Wednesday': '12:00 - 15:00, 19:00 - 23:00', 'Thursday': '12:00 - 15:00, 19:00 - 23:00', 'Friday': '12:00 - 15:00, 19:00 - 23:00', 'Saturday': '12:00 - 15:00, 19:00 - 23:00', 'Sunday': '12:00 - 15:00, 19:00 - 23:00'}","[{'promotion_type': 'Happy Hour', 'day_of_week': 'Thursday', 'start_time': '4:15pm', 'end_time': '5:45pm'}]",Not Available,https://res.cloudinary.com/tf-lab/image/upload/restaurant/92a59d6f-d265-4079-9605-e4f6205233f2/207aa0c2-58eb-47ad-a713-d2c9a33e9a6d.jpg,8.9,162.0,Good for families,,,Porto,Porto,9.076923076923077,9.692307692307692,8.615384615384615,['Credit Card']
738224,https://www.thefork.com/restaurant/a-escola-by-the-artist-r738224,A Escola by The Artist,"R. da Firmeza 49,Porto, Portugal",40,Hugo Dias,Not Applicable,Not Applicable,European,,True,60.0,"{'Monday': '19:30 - 21:30', 'Tuesday': '19:30 - 21:30', 'Wednesday': '19:30 - 21:30', 'Thursday': '19:30 - 21:30', 'Friday': '19:30 - 22:30', 'Saturday': '19:30 - 22:30', 'Sunday': '12:30 - 14:00'}",No Offers,Not Available,https://res.cloudinary.com/tf-lab/image/upload/restaurant/8a97df5c-04b0-4123-8f1d-a70635746f2c/3de28233-1355-4bec-a4fc-08c651fbd0fa.jpg,8.9,205.0,Author,,,Porto,Porto,9.2,8.8,9.2,"['Credit Card', 'Mastercard', 'Visa', 'Visa Electron']"
725525,https://www.thefork.com/restaurant/rc-restaurante-r725525,RC Restaurante,"Rua do Infante D. Henrique 77-79,Porto, Portugal",22,Not Applicable,Not Applicable,Not Applicable,European,,True,60.0,"{'Monday': '12:00 - 23:00', 'Tuesday': '12:00 - 23:00', 'Wednesday': '12:00 - 23:00', 'Thursday': '12:00 - 23:00', 'Friday': '12:00 - 23:00', 'Saturday': '12:00 - 23:00', 'Sunday': '12:00 - 23:00'}","[{'promotion_type': '30% off', 'day_of_week': 'Wednesday', 'start_time': '7:45pm', 'end_time': '10:00pm'}, {'promotion_type': '20% off', 'day_of_week': 'Sunday', 'start_time': '6:00pm', 'end_time': '11:45pm'}, {'promotion_type': 'Happy Hour', 'day_of_week': 'Tuesday', 'start_time': '4:45pm', 'end_time': '6:15pm'}]",963208120,https://res.cloudinary.com/tf-lab/image/upload/restaurant/b8b03596-834f-4cc8-8009-1782b415cefe/e17f2b74-3f90-4c19-b9d8-3cdc9e55e4e1.jpg,8.9,191.0,Wine bar,,,Porto,Porto,9.2,8.7,8.7,"['Credit Card', 'Mastercard', 'Visa']"
756937,https://www.thefork.com/restaurant/bbqing-porto-r756937,BBQing Porto,"R. da Boavista 335,Porto, Portugal",15,Not Applicable,Not Applicable,Not Applicable,Brazilian,,True,,"{'Monday': 'Closed', 'Tuesday': 'Closed', 'Wednesday': '20:00 - 23:30', 'Thursday': '20:00 - 23:30', 'Friday': '20:00 - 23:30', 'Saturday': '12:30 - 15:00, 20:00 - 23:30', 'Sunday': '12:30 - 15:00, 20:00 - 22:30'}","[{'promotion_type': 'Happy Hour', 'day_of_week': 'Friday', 'start_time': '2:15pm', 'end_time': '5:00pm'}, {'promotion_type': '20% off', 'day_of_week': 'Wednesday', 'start_time': '6:45pm', 'end_time': '11:30pm'}]",936006708,https://res.cloudinary.com/tf-lab/image/upload/restaurant/397cf7ab-424f-4a85-8c44-de5a1fca7aef/cc7ea893-7151-491e-a340-b5f15074cdfb.jpg,8.9,162.0,Lunch,,,Porto,Porto,9.555555555555555,9.555555555555555,9.777777777777779,"['MBWay', 'MBWay', 'Credit Card']"
276621,https://www.thefork.com/restaurant/a-bolina-r276621,À Bolina,"Avenida de Gustavo Eiffel 202, Porto, Portugal,Porto, Portugal",20,Not Applicable,Not Applicable,Not Applicable,Portuguese,,True,10.0,"{'Monday': '17:00 - 23:00', 'Tuesday': 'Closed', 'Wednesday': '17:00 - 23:00', 'Thursday': '17:00 - 23:00', 'Friday': '17:00 - 24:00', 'Saturday': '13:00 - 24:00', 'Sunday': '13:00 - 23:00'}","[{'promotion_type': 'Free dessert', 'day_of_week': 'Saturday', 'start_time': '7:00pm', 'end_time': '9:00pm'}, {'promotion_type': 'Happy Hour', 'day_of_week': 'Saturday', 'start_time': '4:45pm', 'end_time': '7:15pm'}]",223224695,https://res.cloudinary.com/tf-lab/image/upload/restaurant/1afca838-7f60-484c-9296-597f446dff3e/d03d3a18-6deb-46af-b0d7-1afe5701d180.jpg,9.6,1872.0,Brasserie,,,Porto,Porto,9.3,9.5,9.5,"['Credit Card', 'Mastercard', 'Visa']"
752103,https://www.thefork.com/restaurant/kaigi-r752103,Kaigi,"R. de Eugénio de Castro 266,Porto, Portugal",60,Nuno Bras,Not Applicable,Not Applicable,Fusion,,True,60.0,"{'Monday': 'Closed', 'Tuesday': '19:00 - 24:00', 'Wednesday': '19:00 - 24:00', 'Thursday': '19:00 - 24:00', 'Friday': '19:00 - 24:00', 'Saturday': '19:00 - 24:00', 'Sunday': 'Closed'}",No Offers,938410124,https://res.cloudinary.com/tf-lab/image/upload/restaurant/46c6fe89-540b-4279-97c7-517c81e60b62/e61972ef-4116-4966-9fe9-b21edb3483a4.jpg,9.4,125.0,Author,,,Porto,Porto,9.714285714285714,10.0,9.285714285714286,"['Credit Card', 'Mastercard', 'Visa']"
